Order_ID,Order_Date,Order_Time,Customer_ID,Product,Category,Region,City,Sales_Channel,Payment_Mode,Quantity,Unit_Price,Discount_Percent,Revenue,Discount_Amount,Net_Sales,Cost,Profit
518195,13-01-2023,15:14:00,38140,Monitor,Office Equipment,North,Kolkata,Retail Store,Cash,8,50405,28,403240,112907.2,290332.8,165479.57,124853.23
518196,13-01-2023,15:15:00,54849,Camera,Accessories,North,Chennai,Online,Credit Card,11,34689,13,381579,49605.27,331973.73,270877.8,61095.93
518197,13-01-2023,15:16:00,51523,Monitor,Electronics,West,Delhi,Online,Net Banking,9,68322,15,614898,92234.7,522663.3,389135.66,133527.64
518198,13-01-2023,15:17:00,95919,Laptop,Accessories,North,Kolkata,Distributor,Cash,13,63204,29,821652,238279.08,583372.92,480344.03,103028.89
518199,13-01-2023,15:18:00,42584,Office Chair,Office Equipment,West,Bangalore,Distributor,Debit Card,7,10750,30,75250,22575,52675,44740.83,7934.17
518200,13-01-2023,15:19:00,31622,Camera,Electronics,South,Jaipur,Online,Cash,12,6121,30,73452,22035.6,51416.4,33864.86,17551.54
518201,13-01-2023,15:20:00,61345,Keyboard,Office Equipment,South,Kolkata,Retail Store,Net Banking,5,27763,9,138815,12493.35,126321.65,97170.9,29150.75
518202,13-01-2023,15:21:00,30196,Keyboard,Accessories,North,Kolkata,Retail Store,UPI,12,97682,15,1172184,175827.6,996356.4,551377.11,444979.29
518203,13-01-2023,15:22:00,45792,Tablet,Electronics,South,Bangalore,Online,Net Banking,2,99514,24,199028,47766.72,151261.28,104382.14,46879.14
518204,13-01-2023,15:23:00,51347,Keyboard,Office Equipment,East,Indore,Distributor,Credit Card,7,41487,3,290409,8712.27,281696.73,212640.98,69055.75
518205,13-01-2023,15:24:00,92441,Keyboard,Accessories,North,Indore,Distributor,Net Banking,14,17327,26,242578,63070.28,179507.72,116063.34,63444.38
518206,13-01-2023,15:25:00,55712,Tablet,Electronics,East,Mumbai,Online,Debit Card,1,88998,7,88998,6229.86,82768.14,55611.63,27156.51
518207,13-01-2023,15:26:00,10099,Smartphone,Accessories,West,Chennai,Retail Store,Cash,10,85313,15,853130,127969.5,725160.5,455030.98,270129.52
518208,13-01-2023,15:27:00,90034,Office Chair,Furniture,East,Jaipur,Distributor,Credit Card,13,105869,4,1376297,55051.88,1321245.12,898263.14,422981.98
518209,13-01-2023,15:28:00,74111,Headphones,Furniture,North,Kolkata,Distributor,Net Banking,2,30838,24,61676,14802.24,46873.76,31724.85,15148.91
518210,13-01-2023,15:29:00,43776,Keyboard,Electronics,East,Indore,Online,UPI,10,103643,4,1036430,41457.2,994972.8,646185.15,348787.65
518211,13-01-2023,15:30:00,10286,Keyboard,Accessories,North,Indore,Online,Net Banking,3,108455,0,325365,0,325365,254367.09,70997.91
518212,13-01-2023,15:31:00,87151,Keyboard,Accessories,South,Delhi,Online,UPI,8,55909,8,447272,35781.76,411490.24,328774.39,82715.85
518213,13-01-2023,15:32:00,94361,Desk,Furniture,East,Indore,Distributor,Debit Card,11,27317,25,300487,75121.75,225365.25,164125.41,61239.84
518214,13-01-2023,15:33:00,68102,Office Chair,Electronics,East,Bangalore,Distributor,Cash,8,114108,6,912864,54771.84,858092.16,693264.37,164827.79
518215,13-01-2023,15:34:00,86202,Camera,Accessories,East,Chennai,Online,Debit Card,5,20265,30,101325,30397.5,70927.5,59957.69,10969.81
518216,13-01-2023,15:35:00,26129,Keyboard,Accessories,East,Bangalore,Distributor,Net Banking,7,65079,4,455553,18222.12,437330.88,257522,179808.88
518217,13-01-2023,15:36:00,40235,Camera,Accessories,East,Chennai,Distributor,Net Banking,2,37439,7,74878,5241.46,69636.54,53892.01,15744.53
518218,13-01-2023,15:37:00,73552,Keyboard,Office Equipment,North,Pune,Distributor,Credit Card,11,30303,18,333333,59999.94,273333.06,209410.54,63922.52
518219,13-01-2023,15:38:00,73477,Monitor,Furniture,West,Bangalore,Distributor,Cash,2,47653,5,95306,4765.3,90540.7,70654.03,19886.67
518220,13-01-2023,15:39:00,17066,Monitor,Accessories,West,Delhi,Distributor,UPI,5,12296,28,61480,17214.4,44265.6,29900.52,14365.08
518221,13-01-2023,15:40:00,13443,Smartphone,Electronics,South,Bangalore,Retail Store,Credit Card,12,102452,19,1229424,233590.56,995833.44,586666.91,409166.53
518222,13-01-2023,15:41:00,59331,Desk,Office Equipment,South,Delhi,Online,Debit Card,11,103020,11,1133220,124654.2,1008565.8,600518.31,408047.49
518223,13-01-2023,15:42:00,48922,Laptop,Accessories,South,Chennai,Online,Credit Card,4,35506,18,142024,25564.32,116459.68,74811.2,41648.48
518224,13-01-2023,15:43:00,86074,Camera,Accessories,South,Bangalore,Online,Net Banking,2,8673,1,17346,173.46,17172.54,14310.14,2862.4
518225,13-01-2023,15:44:00,60027,Camera,Office Equipment,West,Pune,Distributor,UPI,9,64785,6,583065,34983.9,548081.1,386813.01,161268.09
518226,13-01-2023,15:45:00,89376,Office Chair,Furniture,West,Chennai,Online,UPI,9,53176,28,478584,134003.52,344580.48,280357.92,64222.56
518227,13-01-2023,15:46:00,75621,Tablet,Office Equipment,South,Bangalore,Distributor,Net Banking,3,34172,28,102516,28704.48,73811.52,52529.28,21282.24
518228,13-01-2023,15:47:00,62898,Smartphone,Office Equipment,South,Mumbai,Online,Cash,11,46850,16,515350,82456,432894,250806.53,182087.47
518229,13-01-2023,15:48:00,44655,Camera,Furniture,West,Jaipur,Online,Credit Card,10,84870,27,848700,229149,619551,523279.13,96271.87
518230,13-01-2023,15:49:00,81942,Laptop,Furniture,North,Pune,Distributor,UPI,11,77878,13,856658,111365.54,745292.46,611319.82,133972.64
518231,13-01-2023,15:50:00,61206,Headphones,Office Equipment,East,Bangalore,Online,Cash,4,23431,10,93724,9372.4,84351.6,57271.72,27079.88
518232,13-01-2023,15:51:00,31446,Smartphone,Accessories,South,Jaipur,Retail Store,Net Banking,6,69694,25,418164,104541,313623,237924.24,75698.76
518233,13-01-2023,15:52:00,10941,Keyboard,Furniture,West,Chennai,Distributor,Cash,13,9317,29,121121,35125.09,85995.91,60886.08,25109.83
518234,13-01-2023,15:53:00,75577,Camera,Electronics,East,Delhi,Online,Cash,13,72748,11,945724,104029.64,841694.36,633827.92,207866.44
518235,13-01-2023,15:54:00,55065,Keyboard,Electronics,North,Kolkata,Retail Store,Credit Card,8,81044,31,648352,200989.12,447362.88,351739.54,95623.34
518236,13-01-2023,15:55:00,15952,Laptop,Electronics,West,Kolkata,Distributor,Net Banking,8,41433,13,331464,43090.32,288373.68,196125.28,92248.4
518237,13-01-2023,15:56:00,54534,Office Chair,Office Equipment,West,Chennai,Online,Debit Card,8,36899,13,295192,38374.96,256817.04,193329.24,63487.8
518238,13-01-2023,15:57:00,35961,Printer,Office Equipment,North,Pune,Distributor,Net Banking,9,38404,2,345636,6912.72,338723.28,194566.15,144157.13
518239,13-01-2023,15:58:00,10577,Office Chair,Office Equipment,East,Mumbai,Online,Cash,9,7478,12,67302,8076.24,59225.76,47403.43,11822.33
518240,13-01-2023,15:59:00,60765,Laptop,Electronics,North,Kolkata,Online,UPI,14,72254,30,1011556,303466.8,708089.2,395558.83,312530.37
518241,13-01-2023,16:00:00,75443,Keyboard,Office Equipment,South,Kolkata,Distributor,Credit Card,9,76197,23,685773,157727.79,528045.21,295111.68,232933.53
518242,13-01-2023,16:01:00,96715,Printer,Electronics,South,Delhi,Online,UPI,2,74199,4,148398,5935.92,142462.08,120777.97,21684.11
518243,13-01-2023,16:02:00,96167,Headphones,Accessories,North,Bangalore,Online,UPI,11,90155,33,991705,327262.65,664442.35,406941.99,257500.36
518244,13-01-2023,16:03:00,88638,Desk,Accessories,South,Delhi,Online,UPI,1,36433,17,36433,6193.61,30239.39,23345.87,6893.52
518245,13-01-2023,16:04:00,85537,Keyboard,Accessories,North,Kolkata,Distributor,Debit Card,4,12843,11,51372,5650.92,45721.08,30392.81,15328.27
518246,13-01-2023,16:05:00,30535,Tablet,Furniture,South,Bangalore,Online,Credit Card,3,84818,27,254454,68702.58,185751.42,117566.58,68184.84
518247,13-01-2023,16:06:00,90838,Printer,Electronics,West,Indore,Online,Cash,11,69733,31,767063,237789.53,529273.47,332832.26,196441.21
518248,13-01-2023,16:07:00,68969,Smartphone,Accessories,South,Indore,Distributor,Cash,1,113192,23,113192,26034.16,87157.84,73207.09,13950.75
518249,13-01-2023,16:08:00,39849,Keyboard,Electronics,North,Mumbai,Online,Net Banking,13,111320,28,1447160,405204.8,1041955.2,743043.47,298911.73
518250,13-01-2023,16:09:00,26603,Keyboard,Accessories,South,Jaipur,Distributor,UPI,12,65388,33,784656,258936.48,525719.52,394709.36,131010.16
518251,13-01-2023,16:10:00,59049,Headphones,Furniture,North,Mumbai,Distributor,Cash,8,34073,14,272584,38161.76,234422.24,159735.83,74686.41
518252,13-01-2023,16:11:00,36016,Monitor,Office Equipment,North,Jaipur,Retail Store,Cash,2,42339,16,84678,13548.48,71129.52,47966.66,23162.86
518253,13-01-2023,16:12:00,32255,Monitor,Furniture,East,Jaipur,Distributor,Debit Card,6,53374,30,320244,96073.2,224170.8,156343.64,67827.16
518254,13-01-2023,16:13:00,26354,Desk,Electronics,West,Kolkata,Online,Cash,14,23281,29,325934,94520.86,231413.14,141059.8,90353.34
518255,13-01-2023,16:14:00,73870,Printer,Electronics,South,Kolkata,Distributor,Cash,3,19813,3,59439,1783.17,57655.83,34700.26,22955.57
518256,13-01-2023,16:15:00,15201,Laptop,Electronics,South,Mumbai,Retail Store,Debit Card,14,19377,16,271278,43404.48,227873.52,145392.67,82480.85
518257,13-01-2023,16:16:00,35961,Keyboard,Electronics,South,Kolkata,Retail Store,Debit Card,1,109576,21,109576,23010.96,86565.04,52327.12,34237.92
518258,13-01-2023,16:17:00,61856,Headphones,Electronics,West,Chennai,Retail Store,UPI,14,43718,12,612052,73446.24,538605.76,436095.04,102510.72
518259,13-01-2023,16:18:00,72555,Office Chair,Electronics,South,Indore,Retail Store,UPI,2,45479,14,90958,12734.12,78223.88,47052.08,31171.8
518260,13-01-2023,16:19:00,21181,Office Chair,Electronics,North,Delhi,Distributor,Credit Card,4,101317,29,405268,117527.72,287740.28,220248.75,67491.53
518261,13-01-2023,16:20:00,32306,Monitor,Furniture,North,Delhi,Distributor,Debit Card,4,47746,19,190984,36286.96,154697.04,106161.44,48535.6
518262,13-01-2023,16:21:00,39612,Printer,Accessories,East,Chennai,Retail Store,Net Banking,7,10412,11,72884,8017.24,64866.76,46284.59,18582.17
518263,13-01-2023,16:22:00,97348,Printer,Accessories,West,Bangalore,Online,Net Banking,8,112471,3,899768,26993.04,872774.96,517877.95,354897.01
518264,13-01-2023,16:23:00,39164,Smartphone,Office Equipment,East,Pune,Distributor,UPI,2,14662,17,29324,4985.08,24338.92,17144.76,7194.16
518265,13-01-2023,16:24:00,10863,Office Chair,Electronics,West,Chennai,Distributor,UPI,13,63346,2,823498,16469.96,807028.04,649400.16,157627.88
518266,13-01-2023,16:25:00,60538,Laptop,Electronics,West,Indore,Online,Credit Card,4,113475,25,453900,113475,340425,215584.35,124840.65
518267,13-01-2023,16:26:00,26542,Keyboard,Furniture,South,Bangalore,Retail Store,Cash,10,19123,15,191230,28684.5,162545.5,109825.57,52719.93
518268,13-01-2023,16:27:00,98566,Office Chair,Office Equipment,North,Delhi,Retail Store,Cash,6,41857,3,251142,7534.26,243607.74,164237.63,79370.11
518269,13-01-2023,16:28:00,27503,Tablet,Furniture,South,Jaipur,Online,Credit Card,1,102659,5,102659,5132.95,97526.05,53779.79,43746.26
518270,13-01-2023,16:29:00,18013,Camera,Accessories,East,Kolkata,Distributor,Cash,4,26444,5,105776,5288.8,100487.2,80047.03,20440.17
518271,13-01-2023,16:30:00,34709,Tablet,Furniture,South,Bangalore,Distributor,Credit Card,3,58993,4,176979,7079.16,169899.84,139225.12,30674.72
518272,13-01-2023,16:31:00,89525,Keyboard,Furniture,North,Mumbai,Distributor,Debit Card,13,36194,2,470522,9410.44,461111.56,368535.03,92576.53
518273,13-01-2023,16:32:00,49212,Camera,Accessories,East,Chennai,Distributor,Net Banking,11,109659,15,1206249,180937.35,1025311.65,781282.94,244028.71
518274,13-01-2023,16:33:00,12476,Keyboard,Furniture,East,Indore,Retail Store,Cash,2,16579,23,33158,7626.34,25531.66,17048.79,8482.87
518275,13-01-2023,16:34:00,34546,Printer,Furniture,East,Kolkata,Online,Cash,1,41097,29,41097,11918.13,29178.87,24317.71,4861.16
518276,13-01-2023,16:35:00,56936,Tablet,Furniture,South,Kolkata,Retail Store,Debit Card,12,28874,15,346488,51973.2,294514.8,206096.18,88418.62
518277,13-01-2023,16:36:00,30566,Headphones,Office Equipment,West,Pune,Retail Store,Credit Card,7,90096,30,630672,189201.6,441470.4,259962.94,181507.46
518278,13-01-2023,16:37:00,13410,Monitor,Office Equipment,South,Delhi,Distributor,Cash,2,83210,6,166420,9985.2,156434.8,116726.52,39708.28
518279,13-01-2023,16:38:00,55485,Printer,Furniture,West,Delhi,Online,Cash,13,65055,32,845715,270628.8,575086.2,428424.38,146661.82
518280,13-01-2023,16:39:00,18363,Printer,Furniture,South,Mumbai,Distributor,Debit Card,6,95383,26,572298,148797.48,423500.52,317921.46,105579.06
518281,13-01-2023,16:40:00,50060,Monitor,Accessories,West,Indore,Retail Store,Net Banking,10,73122,15,731220,109683,621537,375749.59,245787.41
518282,13-01-2023,16:41:00,47607,Keyboard,Electronics,South,Jaipur,Distributor,Debit Card,6,106008,19,636048,120849.12,515198.88,285673.55,229525.33
518283,13-01-2023,16:42:00,41843,Tablet,Electronics,West,Chennai,Distributor,Debit Card,6,13782,21,82692,17365.32,65326.68,36733.65,28593.03
518284,13-01-2023,16:43:00,41230,Smartphone,Furniture,West,Pune,Retail Store,Cash,12,60317,1,723804,7238.04,716565.96,546998.46,169567.5
518285,13-01-2023,16:44:00,85359,Monitor,Accessories,North,Mumbai,Retail Store,Cash,8,32277,18,258216,46478.88,211737.12,134453.76,77283.36
518286,13-01-2023,16:45:00,15787,Tablet,Furniture,East,Indore,Online,Debit Card,2,33834,19,67668,12856.92,54811.08,37907.07,16904.01
518287,13-01-2023,16:46:00,58110,Camera,Office Equipment,East,Indore,Online,Cash,1,71102,32,71102,22752.64,48349.36,39116.54,9232.82
518288,13-01-2023,16:47:00,80196,Laptop,Accessories,East,Bangalore,Distributor,Debit Card,12,24979,14,299748,41964.72,257783.28,166682.73,91100.55
518289,13-01-2023,16:48:00,98546,Keyboard,Electronics,West,Delhi,Distributor,UPI,8,1095,15,8760,1314,7446,5874.34,1571.66
518290,13-01-2023,16:49:00,38350,Laptop,Office Equipment,South,Jaipur,Distributor,Cash,2,71906,3,143812,4314.36,139497.64,82197,57300.64
518291,13-01-2023,16:50:00,10556,Desk,Office Equipment,North,Pune,Retail Store,UPI,4,63910,1,255640,2556.4,253083.6,181440.38,71643.22
518292,13-01-2023,16:51:00,46963,Desk,Furniture,North,Pune,Online,Cash,6,75697,24,454182,109003.68,345178.32,242268.09,102910.23
518293,13-01-2023,16:52:00,78799,Desk,Accessories,East,Bangalore,Online,UPI,1,30075,25,30075,7518.75,22556.25,13891.31,8664.94
518294,13-01-2023,16:53:00,77666,Headphones,Electronics,West,Pune,Distributor,Credit Card,7,70964,24,496748,119219.52,377528.48,219544.14,157984.34
518295,13-01-2023,16:54:00,83429,Laptop,Office Equipment,South,Chennai,Distributor,UPI,6,65463,10,392778,39277.8,353500.2,204188.41,149311.79
518296,13-01-2023,16:55:00,66795,Smartphone,Furniture,North,Delhi,Retail Store,UPI,4,110223,9,440892,39680.28,401211.72,263333.72,137878
518297,13-01-2023,16:56:00,94951,Tablet,Electronics,South,Pune,Retail Store,UPI,8,32913,14,263304,36862.56,226441.44,127969.38,98472.06
518298,13-01-2023,16:57:00,17700,Office Chair,Furniture,West,Kolkata,Distributor,Debit Card,14,111043,1,1554602,15546.02,1539055.98,918289.94,620766.04
518299,13-01-2023,16:58:00,72611,Desk,Accessories,South,Pune,Online,Credit Card,9,3426,18,30834,5550.12,25283.88,19949.81,5334.07
518300,13-01-2023,16:59:00,98867,Printer,Office Equipment,North,Delhi,Online,Net Banking,13,87249,20,1134237,226847.4,907389.6,645827.41,261562.19
518301,13-01-2023,17:00:00,56854,Office Chair,Accessories,West,Kolkata,Distributor,Credit Card,11,112780,0,1240580,0,1240580,1017851.91,222728.09
518302,13-01-2023,17:01:00,22798,Desk,Furniture,West,Indore,Retail Store,UPI,5,90410,21,452050,94930.5,357119.5,294768.45,62351.05
518303,13-01-2023,17:02:00,26438,Printer,Office Equipment,East,Pune,Online,Debit Card,13,18349,30,238537,71561.1,166975.9,131841.63,35134.27
518304,13-01-2023,17:03:00,90666,Tablet,Accessories,South,Jaipur,Retail Store,Cash,7,24172,15,169204,25380.6,143823.4,113418.47,30404.93
518305,13-01-2023,17:04:00,53150,Laptop,Accessories,North,Kolkata,Retail Store,Debit Card,10,58577,15,585770,87865.5,497904.5,288532.51,209371.99
518306,13-01-2023,17:05:00,78770,Tablet,Furniture,West,Bangalore,Retail Store,Credit Card,14,19455,9,272370,24513.3,247856.7,191391.91,56464.79
518307,13-01-2023,17:06:00,32543,Tablet,Furniture,East,Indore,Online,Cash,11,45113,29,496243,143910.47,352332.53,247219.18,105113.35
518308,13-01-2023,17:07:00,51513,Headphones,Electronics,South,Delhi,Online,Net Banking,8,10915,16,87320,13971.2,73348.8,46169.57,27179.23
518309,13-01-2023,17:08:00,62286,Camera,Furniture,West,Delhi,Retail Store,Net Banking,3,37520,6,112560,6753.6,105806.4,61148.37,44658.03
518310,13-01-2023,17:09:00,82453,Monitor,Electronics,West,Mumbai,Distributor,Credit Card,11,17013,17,187143,31814.31,155328.69,118632.16,36696.53
518311,13-01-2023,17:10:00,99745,Keyboard,Furniture,North,Jaipur,Retail Store,Cash,8,7429,17,59432,10103.44,49328.56,31012.64,18315.92
518312,13-01-2023,17:11:00,76233,Office Chair,Furniture,South,Bangalore,Online,Debit Card,2,72022,3,144044,4321.32,139722.68,104110.81,35611.87
518313,13-01-2023,17:12:00,81224,Keyboard,Accessories,South,Jaipur,Distributor,Credit Card,9,49501,13,445509,57916.17,387592.83,215839.21,171753.62
518314,13-01-2023,17:13:00,92501,Smartphone,Office Equipment,East,Delhi,Retail Store,Cash,7,22334,26,156338,40647.88,115690.12,85380.47,30309.65
518315,13-01-2023,17:14:00,20630,Smartphone,Furniture,West,Bangalore,Distributor,UPI,12,17515,10,210180,21018,189162,145397.1,43764.9
518316,13-01-2023,17:15:00,33727,Desk,Accessories,West,Delhi,Distributor,Cash,1,24194,11,24194,2661.34,21532.66,12047.76,9484.9
518317,13-01-2023,17:16:00,59086,Office Chair,Furniture,South,Delhi,Retail Store,UPI,12,102037,30,1224444,367333.2,857110.8,572228.85,284881.95
518318,13-01-2023,17:17:00,22045,Monitor,Electronics,South,Delhi,Online,Credit Card,14,12605,16,176470,28235.2,148234.8,105857.5,42377.3
518319,13-01-2023,17:18:00,79519,Keyboard,Office Equipment,South,Delhi,Distributor,Debit Card,14,83137,20,1163918,232783.6,931134.4,619514.05,311620.35
518320,13-01-2023,17:19:00,97294,Desk,Furniture,South,Pune,Retail Store,Net Banking,5,7011,18,35055,6309.9,28745.1,23424.14,5320.96
518321,13-01-2023,17:20:00,94245,Keyboard,Accessories,South,Jaipur,Retail Store,Credit Card,2,39674,27,79348,21423.96,57924.04,32311.82,25612.22
518322,13-01-2023,17:21:00,22028,Monitor,Office Equipment,East,Indore,Online,Net Banking,8,98380,1,787040,7870.4,779169.6,509976.42,269193.18
518323,13-01-2023,17:22:00,23935,Laptop,Electronics,West,Chennai,Online,Credit Card,12,45364,20,544368,108873.6,435494.4,326380.03,109114.37
518324,13-01-2023,17:23:00,38473,Laptop,Electronics,West,Pune,Distributor,UPI,13,104055,20,1352715,270543,1082172,823267.89,258904.11
518325,13-01-2023,17:24:00,19280,Tablet,Office Equipment,East,Delhi,Online,Net Banking,12,38669,13,464028,60323.64,403704.36,238429.58,165274.78
518326,13-01-2023,17:25:00,37151,Camera,Office Equipment,South,Jaipur,Online,Cash,11,39020,16,429220,68675.2,360544.8,238661.45,121883.35
518327,13-01-2023,17:26:00,19695,Camera,Office Equipment,West,Chennai,Retail Store,Debit Card,2,76475,29,152950,44355.5,108594.5,74539.53,34054.97
518328,13-01-2023,17:27:00,20371,Camera,Accessories,North,Bangalore,Retail Store,Net Banking,9,11303,1,101727,1017.27,100709.73,71568.15,29141.58
518329,13-01-2023,17:28:00,71075,Printer,Office Equipment,West,Delhi,Retail Store,Net Banking,11,112799,24,1240789,297789.36,942999.64,591929.44,351070.2
